tableName,seriesName,label,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
AGR_CO2N_Price,ENV-CO2,MEUR/kt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRBDL,PJ,0.0,0.0037195163089841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRBIO,PJ,0.0349065207418242,0.0018883356801473,0.0,2.36995323486402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRDST,PJ,8.5,8.7,8.5,8.5,12.1,10.1933016361287,10.1295277663488,10.0660376910873,10.0124299036822,9.9401908608073,9.88385200268558,9.824916206518,9.75346808642794,9.69194950181183,8.34521677228736,8.31832319163376,8.2915739519892,8.27294935077851,8.26514080322356,8.25855600890097,8.25130177603181,8.23845133736044,8.22933477716425,8.21750604606352,8.20963001245696,8.20216125288865,8.18456966731279,8.16639014892276,8.14870425258135,8.21850726202565,8.16737937610889,8.11670476405581,8.07648238956255,8.07647631012225
AGR_FEC,AGRELC,PJ,2.099999999890045,1.9999999998845743,2.0999999998604597,1.999999999868848,1.8999999998777568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8598033939869631,1.8482774862603157,1.8366275563958423,1.826804861946261,1.8193889388608862,1.8122560509901011,1.8049925354274547,1.7965249706682245,1.7888921386203218,1.7806900703305975,1.7733653130573295,1.7661451002629864,1.7567683967224732,1.7472964078895665,1.7379604656541119,1.5532469789371148,1.6113610319352212,1.668987170686419,1.7005918002419886,1.7006070176820298
AGR_FEC,AGRGAS,PJ,0.150016166372878,0.0071837680165563,0.159316202034535,0.0961431243699737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRGEO,PJ,0.0,0.0001063197318399,0.0,0.0020794823073724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRLPG,PJ,0.0439153974986543,0.0023006017270385,0.0552878053932832,0.0358717033288679,0.0,0.363453608619585,0.387632061509298,0.411621935787122,0.435841773827931,0.45905185894678,0.482788834774208,0.506225492991868,0.528801932833134,0.551692658716157,7.08242361127835e-05,1.2686006879647e-05,7.4514628456798e-06,4.83882992919662e-06,3.97232728295905e-06,3.89974564607732e-06,3.69154060589403e-06,3.4787856929545e-06,3.58801091554954e-06,3.83402096797231e-06,3.71734945096949e-06,3.68334686515894e-06,3.71502485478548e-06,3.64720533513103e-06,3.68725519685557e-06,0.0932558119544329,0.0592814021738815,0.0233415233037862,1.27588696378419e-05,3.67748437406197e-06
AGR_FEC,AGRSOL,PJ,0.0,0.0004254786729774,0.0,0.0083180424340789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND-CAF_FEC,INDBGS,PJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009875643327172874,0.016729313546085676,0.02139235405186414,0.02529103671357439,0.028917764531210744,0.02316869011668221,0.019292147396380764,0.017044366483794156,0.02891783671754205
IND-CAF_FEC,INDBIO,PJ,0.0,0.0,0.0,0.0,2.1614545344304926e-06,0.0,2.387609694779936e-06,0.03673227931603393,0.44338783446660257,3.8916565106124755e-06,0.3201477196352976,0.41673578228073954,0.47984633363431606,0.6205479896927824,0.7453699600361803,0.838292709721679,0.8382926735825695,0.786474805449713,0.764111647795659,0.7227307983716162,0.7002999283012565,0.6919674318611447,0.6725429012057104,0.700299946545271,0.6690333851653479,0.7460567381107993,0.7920094564199812,0.8690303427659155,0.7029574521221253,0.9134709460381979,0.9058283473293292,0.9134709685570727,0.8770126139961266,0.8483400970237267
