tableName,seriesName,label,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
AGR_CO2N_Price,ENV-CO2,MEUR/kt,0.0,0.0,0.0,0.220638967835464,0.229464526548882,0.238643107595832,0.248188831899666,0.258116385175652,1.34606114284529,1.3999035885591,1.45589973210147,1.51413572138553,1.57470115024095,0.0672570505460244,0.0699473325678653,0.07274522587058,0.0756550349054032,0.0786812363016193,0.0818284857536841,0.0851016251838314,0.0885056901911847,0.0920459177988321,0.0957277545107852,0.0995568646912168,0.103539139278865,0.10768070485002,0.111987933044021,0.116467450365782,0.121126148380413,0.12597119431563,0.131010042088255,0.136250443771785,0.141700461522656,0.219714298800334
AGR_FEC,AGRBDL,PJ,0.0,0.0037194744629545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13908239881231,2.98351088915066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61864266456589e-05
AGR_FEC,AGRBIO,PJ,0.0349067524532782,0.0018883434326066,0.0,0.0254376291421088,0.0,0.0,0.0,0.0,0.0,0.429294872107547,0.455738748485161,0.482669380011294,0.50710580712466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRDST,PJ,8.5,8.7,8.5,8.5,12.1,10.2299911378578,10.1903120654198,10.1481510345523,9.03951234398098,8.53547927555981,8.44631224604498,6.22788671159467,5.26367041607461,8.4611880984271,8.4473179615038,8.4326181524809,8.42332971033077,8.410611229256,8.38616571173753,8.36384607961748,8.34151711818484,8.31917810000474,8.29682831606186,8.27457764835576,8.25231223129206,8.23003129126188,8.20773429124045,8.18542066106923,8.16369343913702,8.14193551572959,8.12014641494077,8.07129031005816,8.03941020839403,8.07645632568571
AGR_FEC,AGRELC,PJ,2.0999999999897905,1.9999999999884914,2.099999999986501,1.9999999999892084,1.899999999988268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8917729229576692,1.8828251805336849,1.8737185768629974,1.865837554439905,1.8572185224498055,1.8460420708669458,1.8353723150556314,1.824737717149519,1.8141380746398001,1.803573175730274,1.7930667831902114,1.7825940309880546,1.772154739638196,1.761748691682271,1.751375773081839,1.7411646024389673,1.730982692032452,1.7208299383726948,1.7049965210410196,1.6928091922039388,1.7006115925593785
AGR_FEC,AGRGAS,PJ,0.150016141322408,0.0071837541426606,0.159316276789274,0.0792854654338439,0.0,0.0,0.0,0.0,0.889850272075705,0.898518778643252,0.908329675748269,0.919170371636809,0.925468074155293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRGEO,PJ,0.0,0.00010634575351,0.0,0.001714871592715,0.0,0.0,0.0,0.0,0.0331079003084853,0.03602480162882,0.0389776650215629,0.0419712429319225,0.0447446221815586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRLPG,PJ,0.0439153936414545,0.0023006025189147,0.0552878352480138,0.0295819896960931,0.0,0.36476211846071,0.389958445204655,0.414980060106621,0.439432212681468,0.463819396718042,0.488720024693389,0.514147792715268,0.53693552976402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03541053829756e-06,1.2247463045198e-06,0.0,0.0,2.51390774603515e-06
AGR_FEC,AGRSOL,PJ,0.0,0.0004255040071609,0.0,0.0068595672328768,0.0,0.0,0.0,0.0,0.132431628530741,0.144099233393853,0.155910686576808,0.16788499786041,0.178978514592006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND-CAF_FEC,INDBGS,PJ,0.0,0.0,0.0,0.0,0.16673147868323218,0.18852524244733457,0.2596773408937498,0.4568989907799805,0.8341918717779693,0.8341918686785292,0.8341919450144197,0.8383875840378763,0.8383876007239996,0.7606910037700054,0.8357810171080693,0.7237693288655822,0.4523375194521071,0.22114409196088705,0.049372528287031356,0.6457174340998024,0.41860249603637883,0.4186024612796137,0.41860244863847695,0.41860245623257564,0.31641410839558204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND-CAF_FEC,INDBIO,PJ,0.0,0.0,0.0,0.0,0.26888688012657924,0.2784127873182861,0.3701828107754083,0.6845049486802252,0.7321062055131616,0.7321062720519108,0.9383476971269635,1.115702392650671,1.0844947939458418,1.177381657053857,1.226889744574118,1.2293650667665639,1.2293650481425331,1.0844949185918047,1.2275348027326576,1.2293650340273081,1.084494791009201,1.0844947321581289,1.0806190036289918,1.080619012153539,0.8117321562454352,0.9007357088409789,0.8867696472054087,0.8872090633880741,0.856892208121443,0.8568921649043723,0.6506506038108307,0.6196085639632065,0.5059461517035649,0.5059456635835314
