tableName,seriesName,label,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
AGR_CO2N_Price,ENV-CO2,MEUR/kt,0.0,0.0,0.0,0.249868571747495,0.259863314617394,0.27025784716815,0.281068161054876,0.292310887497071,1.70960838271941,1.77799271802819,1.84911242674932,1.92307692381929,2.00000000077206,0.369866525230928,0.384661186240165,0.400047633689772,0.416049539037363,0.432691520598857,0.449999181422812,0.467999148679724,0.486719114626913,0.50618787921199,0.526435394380466,0.547492810155688,0.569392522561916,0.592168223464392,0.615854952402968,0.640489150499087,0.66610871651905,0.692753065179812,0.720463187787005,0.749281715298485,0.779252983910425,0.112763806376224
AGR_FEC,AGRBDL,PJ,0.0,0.003719439263292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39357989406563e-06,3.7220715864734,0.0,0.414335760071505,1.82135327327611,3.78486968301858,4.54749537168356,4.70957479967509,4.87603245874713,5.04131696523406,5.20542892726204,5.36836893130761,5.53013748796541,5.69115588378377,5.85102031902139,6.00973054767214,6.16728619224353,6.32368688987227,0.0
AGR_FEC,AGRBIO,PJ,0.0349068952648435,0.0018883493929574,0.0,0.0257657471519963,0.0,0.0,0.0,0.0,0.403492357768674,0.429485572198826,0.455738951576357,0.482666838822183,0.414947331336926,0.0,0.0,0.0,0.611980475552976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRDST,PJ,8.5,8.7,8.5,8.5,12.1,10.2323351229817,10.1931086466244,10.1526572912363,8.64003215878748,8.53926454796929,8.44631220048089,8.36692508313743,8.38899842992591,8.55216291852503,8.53810789811241,8.5231505682473,2.28263515207036,8.50061705977595,7.83374213654201,5.44157856844601,2.25293186911891,0.898192496724516,0.892273443460067,0.389717277337668,0.138693017161989,0.0397660575674048,0.0337062586030922,0.0,0.0,0.0,0.0,0.0,0.0,8.07647344726278
AGR_FEC,AGRELC,PJ,2.099999999995952,1.9999999999956874,2.099999999994897,1.9999999999952027,1.8999999999955342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9121129941389334,1.9030634124185668,1.8938378760052221,1.8980123792066972,1.877095560461153,1.8830435017817715,2.117005868328134,2.397203743299951,2.613949846803296,2.3724197065445822,2.633325108146144,2.644207441645381,2.675231782427909,2.693134799984737,2.7359995105799664,2.745247276817635,2.7714203324264957,2.783993688619942,2.796426523935842,2.808718764048966,1.7006132701149619
AGR_FEC,AGRGAS,PJ,0.150016120602662,0.0071837483187757,0.159316314221285,0.0803081212724043,0.0,0.0,0.0,0.0,0.890245216177169,0.89891730575389,0.908329716360614,0.919165565136222,0.930717819728124,0.0,0.0,0.0,0.965057058123698,0.0,0.0997795362758128,0.424013579858778,0.853325029956234,0.994554981430332,1.00066097773195,1.00791479749285,1.01510219118126,0.851491335991193,0.609573939747489,0.371779000443995,0.135545023660978,0.0,0.0,0.0,0.0,0.0
AGR_FEC,AGRGEO,PJ,0.0,0.0001063629243031,0.0,0.0017370017962103,0.0,0.0,0.0,0.0,0.0331225989550821,0.0360407841259369,0.0389776707351958,0.0419710272803151,0.044998441131877,0.0,0.0,0.0,0.056444735146668,0.0,0.0063084781627481,0.027779304488044,0.0578184364351684,0.0695695507709461,0.0721456911968324,0.0747881845890677,0.0774121044492034,0.0800174572361206,0.0826042596258705,0.0851725161441368,0.0877287206970474,0.0902666470982109,0.0927863198992917,0.0952877181228285,0.097770836068466,0.0
AGR_FEC,AGRLPG,PJ,0.0439153911319614,0.0023006036541019,0.0552878503127007,0.0299635527020379,0.0,0.36484574657467,0.390065514737448,0.415164385692794,0.439627256398576,0.464025127296728,0.488720055131969,0.514145112275097,0.539981320383853,0.0,0.0,0.0,0.635746677296559,0.0,0.0693937863040039,0.30241608224757,0.623434000097204,0.743524959224613,0.764744679262885,0.786714501114989,0.808526732020762,0.830181422774922,0.851678684482961,0.873018555669789,0.894267208039491,0.79914557061114,0.583322016017733,0.368882671606463,0.155827605685921,0.0
AGR_FEC,AGRSOL,PJ,0.0,0.0004255212839527,0.0,0.006948055392434,0.0,0.0,0.0,0.0,0.132490407809385,0.144163148358303,0.155910694669575,0.167884120732408,0.179993776056195,0.0,0.0,0.0,0.225779149765928,0.0,0.02523407633425,0.111117368977414,0.231273885357215,0.278278333205756,0.288582886983675,0.299152855005699,0.309648529715225,0.320069947376118,0.330417152184813,0.340690173907082,0.350914989901033,0.361066735135171,0.371145419621906,0.381151006464129,0.391083472985309,0.0
IND-CAF_FEC,INDBGS,PJ,0.0,0.0,0.0,0.0,0.1080107514613464,0.0809069434093482,0.2309669501000266,0.7621502013332709,1.2454153396309398,0.8723976837569197,1.2454153409781918,1.4015836109666382,1.518143606302642,1.5181435939225971,1.518143586099201,1.3503729106211941,1.1182951930097171,1.5181436274080502,1.4968377077874968,1.4721718578435514,1.4205521207282232,1.4333783742835804,1.2639860056421595,1.1036192580280626,0.628683164359467,0.16560101540857428,0.11713096225535444,0.030317788265360236,0.0,0.0,0.0,0.0,0.0,0.0
